Exec,Fold,Accuracy,Precision,Recall,F1
27,2,0.9145220588235294,0.914693028510765,0.9145220588235294,0.9141790627834826
27,3,0.9237132352941176,0.924131045323354,0.9237132352941176,0.9237324072412083
27,4,0.9034926470588235,0.9033609933187812,0.9034926470588235,0.9033099342724337
27,5,0.9107635694572217,0.9117989922983907,0.9107635694572217,0.9109354692429722
27,6,0.906163753449862,0.9070676657138768,0.906163753449862,0.9061127732682446
27,7,0.9181232750689973,0.9193747009713064,0.9181232750689973,0.9183988925648409
27,8,0.9107635694572217,0.9108458036715974,0.9107635694572217,0.9107130208458598
27,9,0.9089236430542779,0.9109074647338826,0.9089236430542779,0.9092533624990792
27,10,0.9153633854645814,0.9166836079910043,0.9153633854645814,0.9157310042597441
28,1,0.8952205882352942,0.8958312673239741,0.8952205882352942,0.895264096630753
28,2,0.9108455882352942,0.9108263785035678,0.9108455882352942,0.9106309880844456
28,3,0.9034926470588235,0.9036150784706077,0.9034926470588235,0.903474676924177
28,4,0.9227941176470589,0.9235349083775288,0.9227941176470589,0.9227573958958317
28,5,0.9190432382704692,0.9191610277587134,0.9190432382704692,0.9189218313132302
28,6,0.9080036798528058,0.9087329195364615,0.9080036798528058,0.90820485330318
28,7,0.9153633854645814,0.9160314254949188,0.9153633854645814,0.9156146244173178
28,8,0.906163753449862,0.9066308198344842,0.906163753449862,0.9062099370919745
28,9,0.9199632014719411,0.9204961447660889,0.9199632014719411,0.9201070740865654
28,10,0.9264029438822448,0.9263255228215452,0.9264029438822448,0.9263480002750967
29,1,0.9126838235294118,0.9127967815322217,0.9126838235294118,0.912665453798154
29,2,0.9025735294117647,0.9040090975579222,0.9025735294117647,0.902977929634598
29,3,0.8979779411764706,0.8991043228228479,0.8979779411764706,0.8981848318406647
29,4,0.9209558823529411,0.9211045476091333,0.9209558823529411,0.9208594375041915
29,5,0.8978840846366145,0.8978722100614276,0.8978840846366145,0.8975579737133623
29,6,0.922723091076357,0.922896696255282,0.922723091076357,0.9226820299791658
29,7,0.9172033118675254,0.9174320629750996,0.9172033118675254,0.9172513568313845
29,8,0.9116835326586936,0.9117427015048108,0.9116835326586936,0.911703526711213
29,9,0.921803127874885,0.92269647559469,0.921803127874885,0.9218359452588182
29,10,0.9135234590616376,0.9136192624860826,0.9135234590616376,0.9134745077761703
30,1,0.9071691176470589,0.9079742970494005,0.9071691176470589,0.9073560207279615
30,2,0.9227941176470589,0.9226111415054175,0.9227941176470589,0.9224120633787429
30,3,0.9090073529411765,0.9098049508116857,0.9090073529411765,0.9091054191529421
30,4,0.921875,0.9227197163383632,0.921875,0.9220953574876404
30,5,0.9107635694572217,0.9122473572167689,0.9107635694572217,0.9110725842308173
30,6,0.9273229070837167,0.9279948012683692,0.9273229070837167,0.9274463466358495
30,7,0.9052437902483901,0.9050423302631838,0.9052437902483901,0.9050842443780415
30,8,0.9153633854645814,0.9157697108339808,0.9153633854645814,0.9154042857810656
30,9,0.9144434222631095,0.9149591130979231,0.9144434222631095,0.9140325262444662
30,10,0.8988040478380864,0.8997198782089854,0.8988040478380864,0.8988952671379249
