Exec,Fold,Accuracy,Precision,Recall,F1
23,7,0.9043238270469182,0.9048202932690335,0.9043238270469182,0.9041748531110599
23,8,0.9236430542778289,0.9238166909787696,0.9236430542778289,0.9232673398157767
23,9,0.9098436062557498,0.9108868722355119,0.9098436062557498,0.910037438619927
23,10,0.9181232750689973,0.918231927692123,0.9181232750689973,0.9179179364233638
24,1,0.9090073529411765,0.9101687443695933,0.9090073529411765,0.9090605653084454
24,2,0.9117647058823529,0.9120192048880785,0.9117647058823529,0.9117432925180113
24,3,0.9172794117647058,0.9183480320345391,0.9172794117647058,0.917340175901384
24,4,0.921875,0.9218448627664343,0.921875,0.9216003438576157
24,5,0.9024839006439742,0.9024230432273022,0.9024839006439742,0.9020259964259095
24,6,0.9282428702851886,0.9286737495681192,0.9282428702851886,0.9282983354085244
24,7,0.9098436062557498,0.9099472626401364,0.9098436062557498,0.9098300452971695
24,8,0.9153633854645814,0.9159640979921684,0.9153633854645814,0.915328888999609
24,9,0.9236430542778289,0.923832989330172,0.9236430542778289,0.9236515808169584
24,10,0.9070837166513339,0.9075643107518762,0.9070837166513339,0.9071246298575488
25,1,0.9071691176470589,0.9107379698163838,0.9071691176470589,0.9077621159899776
25,2,0.9090073529411765,0.9118161531091798,0.9090073529411765,0.9095160900341337
25,3,0.921875,0.9221671526985658,0.921875,0.9217216417184789
25,4,0.9090073529411765,0.9093682366710906,0.9090073529411765,0.9090033985124267
25,5,0.9153633854645814,0.9164411604654342,0.9153633854645814,0.9155583870738412
25,6,0.9181232750689973,0.9186931630871987,0.9181232750689973,0.9178475318523532
25,7,0.9135234590616376,0.9133712834616379,0.9135234590616376,0.9133472411007008
25,8,0.9199632014719411,0.9200256920482017,0.9199632014719411,0.919693103278886
25,9,0.9190432382704692,0.9189683912486288,0.9190432382704692,0.9187462849207406
25,10,0.9181232750689973,0.9183754154012934,0.9181232750689973,0.9179772551525799
26,1,0.9181985294117647,0.9193079877441718,0.9181985294117647,0.9183805018262226
26,2,0.9163602941176471,0.916678083889826,0.9163602941176471,0.9164475365599513
26,3,0.9126838235294118,0.912739593361571,0.9126838235294118,0.9125134247383094
26,4,0.9080882352941176,0.9081856336286785,0.9080882352941176,0.9077923812971153
26,5,0.9116835326586936,0.9119998427343234,0.9116835326586936,0.911534562407154
26,6,0.906163753449862,0.9072402293445913,0.906163753449862,0.9063495721249702
26,7,0.9356025758969642,0.9365503993594396,0.9356025758969642,0.9356542745498359
26,8,0.9144434222631095,0.9158095402292693,0.9144434222631095,0.9142593352306512
26,9,0.9107635694572217,0.911499264712436,0.9107635694572217,0.910714994387859
26,10,0.9126034958601656,0.9133520532840856,0.9126034958601656,0.9125610735804944
27,1,0.9025735294117647,0.9031988609822011,0.9025735294117647,0.902399338675868
